"","p1_rep1_B.D1_p1_rep1_B","p1_rep1_B.D4_p1_rep1_B","p1_rep1_B.D8_p1_rep1_B","p1_rep1_B.D11_p1_rep1_B","p1_rep1_B.D14_p1_rep1_B","p1_rep2_B.D1_p1_rep2_B","p1_rep2_B.D4_p1_rep2_B","p1_rep2_B.D8_p1_rep2_B","p1_rep2_B.D11_p1_rep2_B","p1_rep2_B.D14_p1_rep2_B","p2_rep1_B.D1_p2_rep1_B","p2_rep1_B.D4_p2_rep1_B","p2_rep1_B.D8_p2_rep1_B","p2_rep1_B.D11_p2_rep1_B","p2_rep1_B.D14_p2_rep1_B","p2_rep2_B.D1_p2_rep2_B","p2_rep2_B.D4_p2_rep2_B","p2_rep2_B.D8_p2_rep2_B","p2_rep2_B.D11_p2_rep2_B","p2_rep2_B.D14_p2_rep2_B","p3_rep1_B.D1_p3_rep1_B","p3_rep1_B.D4_p3_rep1_B","p3_rep1_B.D8_p3_rep1_B","p3_rep1_B.D11_p3_rep1_B","p3_rep1_B.D14_p3_rep1_B","p3_rep2_B.D1_p3_rep2_B","p3_rep2_B.D4_p3_rep2_B","p3_rep2_B.D8_p3_rep2_B","p3_rep2_B.D11_p3_rep2_B","p3_rep2_B.D14_p3_rep2_B"
"ESR2",126.554702071483,72.1366822040437,60.5211860826614,41.0740362257441,47.1092968876236,131.729026189415,87.0235644276796,20.7630325430962,35.4418394719795,60.9115026740622,218.311109004959,68.0397180515566,58.9122089041702,202.091798186718,231.652510490962,176.456589641039,65.2543263749101,76.2393666975471,153.019411270882,266.11031921302,29.1787069116706,22.570675254066,29.1246373406383,17.0300302925533,18.2059005606146,16.0312724753874,31.4464909905794,31.8137654259937,18.2482547965194,26.7341158564907
"JDP2",704.425804912591,765.945670593498,552.536013680594,622.956216090452,733.213928481731,676.814651800787,729.139185447451,712.499853584143,615.530722258257,813.281359777756,1004.6353812543,1315.06274725878,1353.75346711041,1070.95780949904,1241.74591542411,975.114458407656,1278.98479694824,1218.01464414415,1144.31907559094,1345.18309127956,956.088963139072,1205.74923067774,832.964627942256,960.169326970623,1036.52260525099,1037.45234733579,1027.2520390256,890.785431927824,953.254071989608,943.120198270643
"TCF12",2340.33143904249,2446.16299878431,2465.67795151584,2388.16182055398,2233.46384474913,2342.95971408621,2576.91137382935,2707.93656009433,2352.18085638525,2430.82015301119,2516.64195102939,2605.58657981043,2665.7774529137,2250.0411670725,1858.19591350865,2400.57682168179,2855.96435100857,2681.99200703871,2192.16939190242,1474.123142857,1576.62279679393,1636.96792105805,1450.40693956379,1558.65324868035,1478.31912552191,1606.56252021204,1625.54168812841,1573.78720841713,1697.0876960763,1558.00486296993
"ZSCAN29",1300.90789335245,1126.62908161372,1256.37499256784,1053.25564321729,943.393868441898,1359.08015985769,1165.9467855359,927.779717320456,1010.4540763746,968.944088833693,1099.64114165461,1028.40360727107,916.821251071149,1242.15659395021,1255.01479430664,1076.38519681034,1185.45359581087,1073.70441432379,1135.44838508249,1087.30298812467,1099.06462700626,867.189101866748,933.153380394052,854.745329921484,887.234220653952,1133.63998218811,880.501747736225,906.692314640821,949.778213933128,966.883856809746
"HMG20A",1403.26831414556,1356.00752053219,1282.15253478823,1459.10623925739,1230.88137252534,1388.15139322363,1388.15258596774,1568.155352597,1558.71763392073,1385.17269043978,1767.71356319293,1531.451358767,1423.71171518411,1316.81471047778,1240.64017551723,1817.5028733027,1558.4908282541,1343.26503229012,1340.58310309055,748.035192839347,1940.38400962609,1841.29192862118,1536.61586609208,1612.98715485183,1575.41726184518,1866.49815249154,1701.33579461853,1706.01317096891,1696.21873156218,1611.47309468291
"NCOA2",2426.87252207667,2049.81650892165,1864.94914151016,2137.80579022563,1825.18327172306,2396.55980060466,2103.77354781478,2121.10769295525,2270.44763474579,1946.91210398947,3141.25429068247,2420.42931429308,2531.99764519382,2623.33174971039,2183.83631608425,2969.0739213514,3141.99581495192,2712.85079832105,2538.12632173224,1546.36615047841,2101.839521204,1689.23685322536,1678.74409631439,1642.99244631966,1580.27216866135,2031.39124080981,1783.58046336312,1863.09363775976,1943.87361808637,1782.27439043271
"ZNF710",1288.81075271326,1368.16538831939,1516.39194018224,2145.62941617339,1015.86970980747,1324.55807023563,1313.80235616545,1619.5165383615,2000.65567305093,1089.63910339156,809.570362560057,778.552839344042,693.445792309504,751.730000898364,615.344258177663,764.900955965722,653.63083585535,646.219393912542,694.131532286755,409.681866004924,1277.05473916745,1284.1526289287,1436.42711364028,1578.92709426673,1290.19148639556,1201.20034476296,1059.50485029798,1611.56605486049,1617.14296077727,1161.44881109865
"GLYR1",3657.98921943381,3965.08594766497,3602.13133462359,3386.65208213695,3782.03098859358,3706.58225415733,3963.37418184704,3685.98467199281,3278.73180258129,3654.69016044373,3879.06498315293,3868.22528201309,3796.15546126247,3358.32803483533,3050.18353312324,3708.65719271645,3607.47667642628,3595.95679590097,3221.16949088343,2770.83940623866,3838.94520601212,3782.37000047086,3280.5991500495,3499.26574820797,3001.54613909333,3821.16830359771,3378.48198078277,3312.60832498159,3191.70666036265,2928.87091494442
"ZFHX3",706.286903472465,765.945670593498,586.158894837628,552.543582560605,451.766077845416,683.173984099586,762.089855473466,696.107985786961,583.705397018112,516.619781939268,437.632917588645,273.274277420187,255.286238584738,267.73945237476,266.483317557622,372.093243373496,269.717882349628,256.854056850069,276.100242075722,136.255799184673,722.659307845708,832.739123847384,765.395469311975,720.937949051422,777.998817290264,755.759988125408,780.518032791818,802.303396836779,995.833333181487,855.491707407701
"IRF8",8197.20860696831,8730.15959572758,7557.30292139604,6924.88691701176,6578.39053461533,8474.26452617146,8903.44001882415,8780.57718335673,6855.46437786575,6860.43998636382,10608.3027783151,19677.9787846814,14132.7934485733,15078.3651207593,18742.2914215838,10786.8680450131,20273.4316325783,14631.6051253709,15936.1954984429,17918.09482701,14003.8340704744,12974.5744802584,10129.548867074,8371.47631952512,9873.66673737332,14391.5023193335,13301.8656890151,9752.9074634062,8428.95578696372,9857.46260775158
"ZSCAN32",569.496159321672,623.293355223704,565.985166143408,673.809784750897,529.073641968696,654.102750733646,582.128503792924,521.261395950362,678.45806989218,480.524076650935,617.537442601991,664.781507520127,606.304816638752,643.604452823942,622.53156757237,532.438579177745,582.938648949197,630.789998271372,637.580880295342,648.358131690828,586.492008924578,572.58239328736,623.26723908966,663.360227586123,558.314283858848,590.866899807137,560.392595857762,691.949398015363,636.082024335819,617.855122016673
"TIGD7",351.747627816327,257.746797088606,279.069913603383,180.921350041968,408.280573026071,369.749749373047,300.780475109261,208.723116617441,210.481128292776,342.909200239165,191.022220379339,153.925919526472,95.7323394692766,202.091798186718,131.030178965055,207.144692187307,184.887258062245,113.451438538017,124.189667118397,243.248607940423,299.568057626484,266.096381942673,173.582838550204,289.510514973406,243.959067512236,273.676722972686,220.931757215866,170.998989164716,225.930773671192,314.868475643112
"ZNF287",358.261472775888,296.65197400764,333.987286159872,373.578139005577,358.755414759595,388.827746269445,291.486696383975,302.703158654613,351.525183334328,389.156822639842,500.296291469698,466.239379435257,428.340852240738,278.037123619943,330.063362203113,472.596779212523,513.334034149293,371.21310689639,350.392275084049,240.505202587712,382.241060542884,266.096381942673,307.556170317141,308.973406736324,308.286582826407,429.409084162164,277.374176942547,292.288969851317,306.74447348435,305.957103690949
"SGSM2",2797.23113549174,1940.39569883686,1959.09320874986,915.364235888011,1148.74208564436,2482.8650246598,1993.09309208637,920.130179015104,946.080123047943,1002.78381254151,1103.68393996952,986.018209140591,721.674559076085,1433.95072089174,1720.53129510232,1148.50223779407,803.715786517643,907.611508304132,1177.58416499766,1380.84736086481,534.942960047294,479.923831718036,902.863757559788,552.259553772799,719.739935496298,580.561081787245,591.839086848341,509.020246815899,662.150959759418,576.268719573243
"TP53",1889.9455875528,2940.58295546372,2956.57201640853,3260.4961137293,2506.45618055946,1925.96921049351,3212.26788304891,3830.23310860801,3144.92077600341,2603.40274392103,1911.23290337212,2156.07827858457,2665.7774529137,1656.63786156883,1499.3833137267,1963.27136039748,2041.37284342844,2203.68074216243,1893.89242355556,1742.97686742273,297.62281049904,299.358429685508,332.020865683277,272.480484680853,273.088508409219,278.257086537082,280.599458069786,273.399546629633,272.854857433671,230.210442097558
"FOXK2",1611.71135285153,1643.74372482922,1570.18855003349,1583.30630117809,1936.31289515027,1674.3213466696,1617.96238717482,1968.11692684822,1573.90699369444,1886.00060131541,1790.95965350365,1858.26508645727,1627.4497709777,1854.8680330386,1538.63708042088,1868.13824250405,1806.45726847876,1708.12485862838,1688.75770554749,1496.07038567869,1711.81747215134,1589.45070999686,1342.06328865661,1352.6709775228,1423.70142384006,1816.11415328318,1537.65277741115,1481.32845264783,1383.39150647899,1410.96722575923
"MBD1",2384.99780447948,2454.26824397578,2373.77540968661,1967.64192586184,1801.02465793453,2222.13240040903,2516.9242566025,2145.14909905778,1975.34007342808,1822.83311706082,1774.78846024402,2045.65316240254,2125.74887129214,2342.72020827915,2496.20783977731,1765.33309897405,1967.41794020354,2245.43087154442,2258.69957071585,2527.59079829823,1831.45017048919,2165.59689411381,2304.3413063913,2449.89150065731,2100.96092469493,1937.49378773968,2046.44087523309,2261.75988575424,2342.72833006744,2088.23149412366
"SMAD4",2614.84347662402,2366.73159590795,2295.3220203202,2894.74160067149,2284.19693370503,2647.2991883859,2222.90289329345,2607.39977093829,2796.28880405455,2424.05220826962,2909.80408715406,2840.93707995598,2701.37024579331,3197.42692162934,2657.64586618151,2737.37874712708,3480.23073999521,2922.5090567393,2861.90652529092,2691.28065101002,2870.21213654466,2510.09667430745,2495.39892734589,2725.61580063198,2662.9163886659,2798.60213784621,2695.52870208993,2620.65892696623,2718.98996468139,2875.40268323144
"NFIC",558.329567962423,784.587734533869,997.478807658679,1013.15956023502,896.284571554274,520.55677245886,748.571631873049,1065.47140681678,1069.76490977669,816.665332148537,589.237854397644,369.199125820742,473.752346604369,375.865000449182,334.486321830625,592.280379142967,381.737809293224,416.593682311597,474.581942202446,320.978426267251,478.530793351397,692.563351216869,604.627471191652,567.667676418443,438.155340158792,471.777447132831,598.289649102819,555.746714785328,609.1441243981,479.728856758138
"PRDM15",941.715871296621,643.556468202368,597.366521889973,251.333983571815,326.141286145086,879.40480931968,580.438725842872,291.775246789825,266.17544746303,315.837421272915,239.535800158219,285.543734773746,240.558186358695,332.099897657154,387.008967407335,241.668807551858,250.141584437155,306.772689806797,335.977403007806,325.55076852177,385.158931234051,349.251501299759,479.97402337372,373.038758789262,388.392545293112,385.895630300398,366.875728223427,329.073636125122,410.151250664626,341.602591499603
"ZFP14",742.578325390023,628.156502338583,578.313555900987,480.175042543818,431.23125612517,817.628438417058,647.184954869928,460.065089507552,493.292541222246,503.083892456143,675.147318589411,719.436363004165,747.44865047166,674.497466559491,777.888024488743,619.132468870951,886.371266592529,707.936976477223,709.655240676555,683.107932825174,444.488968621115,289.854987473269,415.899821224315,398.98928113982,506.124035585086,448.875629310848,358.00620512352,340.009617990308,417.102966777586,487.155000051608
"ZNF787",1151.08945928253,1054.49239940967,1074.81143431986,1840.50800421072,1611.37953969461,1139.22895752777,1074.69877623309,1671.97051531248,1672.27618080034,1662.65842484385,1670.68640363517,1567.14432561372,1450.71314426519,1104.42524104588,1067.59188009081,1543.61155807727,1350.76455596064,1389.55321921363,1195.32554601457,1383.59076621752,1377.23496623085,1502.73179981019,1377.01285346538,1448.36352869048,1254.99341197837,1504.64943090422,1461.85867092104,1592.67663163881,1372.96393230955,1289.17847574633
"ZNF473",414.094429572131,309.620366313985,358.644065675031,344.239541701474,372.042652343284,374.292129586475,331.196478210198,383.56970645404,342.122246331557,375.620933156717,470.986003686625,448.392896011898,435.704878353759,494.288219768787,466.622240702558,473.363981776179,445.904563561886,415.686070803292,447.969870677075,606.292582949251,461.023569204395,445.473853698672,320.371010747022,362.496359084349,337.416023723391,383.6054485182,439.444553586303,322.114374938186,316.303083139669,395.070823212584
"ZNF614",564.843412921985,607.082864840773,669.095335024979,709.016101515821,508.538820248449,583.241619404168,615.924062793965,721.242183075973,755.851474453441,538.051606954216,572.055961559291,595.626384254611,762.176702697702,714.400942634575,596.546679760735,603.788417597817,715.622445911514,759.670832450558,671.954806015613,521.247017015193,794.633451561162,741.26849255459,809.664918069745,781.759485810541,694.251674711437,870.269077235318,741.008338983141,797.332495988967,830.730075498692,778.259817155617
"PRDM16",76.3050409548645,142.652315369794,113.197033228682,143.759126790104,96.6344551540997,64.501799030679,152.924904479709,130.042151190971,131.641118038781,94.7512263818745,77.8238675619531,242.042931429308,195.146691995064,59.2116096598026,82.9304930158575,73.6514461110425,220.777137568446,189.690805235564,130.84268499974,42.9800171924808,0.972623563722352,0,0,0.810953823454918,3.64118011212292,1.1450908910991,0,0.994180169562303,0,0
"MTF2",933.340927777184,827.545534048637,740.824148159985,765.737389637086,787.570809505912,942.998132307673,884.598756852238,779.160115959346,753.68156591434,751.241866313434,962.185998947783,875.593092958557,1033.41833119399,1006.59736421664,901.178024105652,991.992914808103,1103.88568784223,1049.19890359958,960.252247540463,1007.74423289604,945.390103938126,873.128753249397,842.28451189126,862.854868156033,852.036146236764,1000.80943882062,911.141918444994,897.74469311476,827.254217442212,891.137195216355
"POGK",1929.02865731017,2233.80557476792,2288.59744408879,2622.8705989868,2500.41652711233,2009.54900642059,2189.10733429241,2488.2855316121,2438.25389510292,2515.41946228072,2440.83948262489,2808.59032875114,2641.23069920363,2526.7910817868,2253.49793021757,2619.22955232395,2759.17043355245,2563.09489945087,2389.54225571559,2097.79062637343,2375.14674260998,2443.57257882178,2185.5127860415,2307.16362772924,2028.13732245247,2443.62396160549,2221.4123763858,2273.69004778899,2161.11474661637,2126.8474392497
"TBX19",98.6382236733614,84.2945499912421,79.5741520716474,90.949651642719,111.129623427215,110.834077207646,98.0071211030178,61.1963064428098,108.495426955039,77.8313645279683,100.05925829394,157.272135168352,101.869027896794,166.049948828577,201.244663051814,119.683599930444,146.822234343548,108.005769488192,166.325447033568,208.498806806077,73.9193908428988,48.7051413377215,69.899129617532,105.423997049139,89.8157760990321,84.7367259413336,51.6044980358227,87.4878549214827,83.4205933555172,102.480777449881
"POU2F1",1389.3100749465,1121.76593449884,1093.86440030884,1232.22108677232,854.006997424356,1355.44625568694,1225.93390276275,1034.87325359537,1261.44016406392,850.50505585635,1194.64690205492,1190.13736329526,1115.64995612272,1234.43334051632,1290.39847132674,1199.90480955907,1704.2254904914,1369.58576603094,1325.05939470075,1110.16469939727,1085.44789711415,857.68565965451,1098.58132048888,795.545700809275,972.19508993682,1024.8563475337,924.04304295395,926.575918032067,956.729930046088,1066.39417694224
"NR1I3",8.37494351943635,0.810524519146559,4.48305082093788,3.91181297388039,3.62379206827874,2.72542812805686,1.68977795005203,4.37116474591499,5.0631199245685,2.25598158052082,4.04279831490665,3.34621564187984,1.22733768550355,2.57441781129577,4.4229596275124,3.06881025462677,2.175144212497,1.81522301660826,4.43534525422847,2.74340535271154,6.80836494605646,7.12758165917875,4.65994197450213,11.3533535283689,8.49608692828682,6.87054534659462,4.03160140904865,3.97672067824921,6.95171611295977,0
"ZNF687",1636.83618340984,1458.13360994466,1700.19702384069,2342.19801811088,1952.01599411281,1636.1653528768,1486.15970707076,1965.93134447526,2284.91369167313,1862.31279471994,2164.91849763251,2185.07881414753,1951.46691995064,1948.8342831509,1755.91497212242,2083.72216289158,2105.5395976971,2072.07707345833,1995.90536440281,1718.28621924833,1751.69503826396,1815.15746253752,2029.40472989568,2341.22368831435,1844.86459014228,1817.25924417428,1619.09112587394,2347.2593803366,2324.48007527092,1774.84824713924
"SETDB1",1455.37907382205,1337.36545659182,1231.71821305268,1454.21647304003,1249.00033286674,1370.8903484126,1249.59079406348,1076.39931868157,1363.42586540166,1272.37361141374,1311.88805318721,1315.06274725878,1057.96508490406,1495.73674836284,1425.85160991931,1301.17554796175,1186.54116791712,1315.12907553269,1337.25659414988,1521.675502304,1502.70340595103,1278.21297754606,1301.28879637972,1175.07209018618,1163.96390917529,1433.65379565608,1201.4172198965,1243.71939212244,1165.28141343488,1155.50789646387
